epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,1799.32,0.53309,0.23879,0.88041,0.81738,0.81633,0.88122,0.68311,1.16418,0.49266,1.22994,6.90032e-05,6.90032e-05,6.90032e-05
130,1813.05,0.52247,0.23919,0.87761,0.76115,0.84244,0.8712,0.67618,1.15427,0.4828,1.23513,6.87532e-05,6.87532e-05,6.87532e-05
131,1827.02,0.5216,0.23804,0.87372,0.82378,0.80976,0.87759,0.68732,1.14477,0.48261,1.23628,6.85033e-05,6.85033e-05,6.85033e-05
132,1840.79,0.52778,0.2379,0.87232,0.84399,0.79578,0.86941,0.68081,1.15208,0.48533,1.24183,6.82533e-05,6.82533e-05,6.82533e-05
133,1854.88,0.5221,0.23697,0.88657,0.84771,0.78239,0.86465,0.67442,1.15041,0.47123,1.24005,6.80033e-05,6.80033e-05,6.80033e-05
134,1868.6,0.51669,0.24553,0.87502,0.84572,0.78991,0.86552,0.6703,1.16358,0.47413,1.2404,6.77533e-05,6.77533e-05,6.77533e-05
135,1882.31,0.52418,0.23389,0.87461,0.80777,0.79966,0.85206,0.66506,1.14699,0.46986,1.23885,6.75034e-05,6.75034e-05,6.75034e-05
136,1896.01,0.51167,0.23867,0.86612,0.76553,0.83307,0.85489,0.66418,1.14576,0.47008,1.24423,6.72534e-05,6.72534e-05,6.72534e-05
137,1909.72,0.52997,0.23502,0.8913,0.78656,0.81748,0.85461,0.67059,1.14878,0.47563,1.24255,6.70034e-05,6.70034e-05,6.70034e-05
138,1923.44,0.52228,0.23649,0.87984,0.80743,0.8207,0.86437,0.6741,1.14826,0.48054,1.24397,6.67534e-05,6.67534e-05,6.67534e-05
139,1937.17,0.50579,0.23081,0.87021,0.84847,0.77938,0.8586,0.66764,1.15557,0.47473,1.23869,6.65035e-05,6.65035e-05,6.65035e-05
140,1950.85,0.51427,0.23205,0.87258,0.77352,0.839,0.86081,0.6625,1.16168,0.46181,1.23957,6.62535e-05,6.62535e-05,6.62535e-05
141,1964.56,0.51154,0.2302,0.87529,0.88244,0.77448,0.86412,0.66698,1.15377,0.46948,1.25273,6.60035e-05,6.60035e-05,6.60035e-05
142,1978.26,0.50564,0.2275,0.86931,0.85396,0.79079,0.86898,0.66648,1.15885,0.4676,1.25062,6.57535e-05,6.57535e-05,6.57535e-05
143,1992.03,0.51573,0.22905,0.87496,0.79749,0.82631,0.87212,0.66892,1.14604,0.46543,1.23536,6.55036e-05,6.55036e-05,6.55036e-05
144,2005.98,0.50154,0.22709,0.86809,0.80498,0.81458,0.86127,0.6666,1.13573,0.45438,1.22914,6.52536e-05,6.52536e-05,6.52536e-05
145,2019.7,0.50336,0.22846,0.86763,0.77235,0.81912,0.86072,0.66779,1.14214,0.44728,1.23537,6.50036e-05,6.50036e-05,6.50036e-05
146,2033.52,0.49411,0.22815,0.86872,0.73315,0.84427,0.86093,0.66799,1.1566,0.45545,1.24135,6.47536e-05,6.47536e-05,6.47536e-05
147,2047.22,0.50448,0.22898,0.87362,0.82021,0.79963,0.86536,0.66596,1.16169,0.46114,1.2458,6.45037e-05,6.45037e-05,6.45037e-05
148,2060.93,0.48624,0.22546,0.86486,0.84031,0.82595,0.87216,0.67353,1.14021,0.4449,1.23599,6.42537e-05,6.42537e-05,6.42537e-05
149,2074.63,0.49162,0.22855,0.86688,0.78435,0.83127,0.86949,0.67359,1.13881,0.46148,1.23979,6.40037e-05,6.40037e-05,6.40037e-05
150,2088.33,0.48851,0.22704,0.86453,0.7944,0.82324,0.86353,0.66895,1.13458,0.47064,1.24501,6.37537e-05,6.37537e-05,6.37537e-05
151,2102.01,0.4911,0.2265,0.8653,0.7884,0.8406,0.8765,0.67258,1.14249,0.45734,1.24824,6.35038e-05,6.35038e-05,6.35038e-05
152,2115.7,0.49514,0.22625,0.86584,0.83728,0.79641,0.87867,0.67019,1.16368,0.4678,1.25715,6.32538e-05,6.32538e-05,6.32538e-05
